target_id	length	eff_length	est_counts	tpm
Solyc05g049915.1.1	680	501	0	0
Solyc06g010025.1.1	465	286	0	0
Solyc10g085490.2.1	1688	1509	24	8.47908
Solyc07g006230.1.1	396	217	0	0
Solyc04g015780.1.1	555	376	0	0
Solyc12g032930.2.1	763	584	0	0
Solyc02g069900.1.1	333	154	0	0
Solyc05g040010.2.1	663	484	0	0
Solyc06g074310.3.1	2944	2765	389.104	75.0235
Solyc10g052861.1.1	609	430	0	0
Solyc05g013207.1.1	1552	1373	10	3.8829
Solyc10g039213.1.1	366	187	0	0
Solyc01g034195.1.1	618	439	0	0
Solyc11g012920.2.1	2769	2590	363	74.7194
Solyc04g028460.1.1	336	157	0	0
Solyc01g094170.3.1	1965	1786	19	5.67151
Solyc08g016340.1.1	231	52.2911	0	0
Solyc02g076810.3.1	1134	955	60	33.4946
Solyc10g046870.1.1	243	64.0516	2	16.6466
Solyc01g017760.1.1	564	385	0	0
Solyc06g076140.3.1	650	471	4867.22	5509.17
Solyc04g056705.1.1	255	76.0064	0	0
Solyc08g048470.2.1	3720	3541	0	0
Solyc05g016720.3.1	460	281	0	0
Solyc11g011250.2.1	2879	2700	127	25.0765
Solyc06g018115.1.1	1482	1303	0	0
Solyc06g053830.3.1	1096	917	0	0
Solyc06g050180.2.1	1215	1036	2	1.02919
Solyc03g115830.2.1	1704	1525	0	0
Solyc02g089700.3.1	1640	1461	3	1.09471
Solyc09g005480.3.1	2631	2452	39.1248	8.50665
Solyc05g015300.3.1	1286	1107	0	0
Solyc01g097220.2.1	2766	2587	0	0
Solyc01g088380.2.1	4459	4280	2.00209	0.249382
Solyc05g013300.1.1	972	793	23.4231	15.747
Solyc12g100110.1.1	1254	1075	0	0
Solyc08g061180.1.1	150	9.35544	0	0
Solyc11g043160.2.1	2056	1877	0	0
Solyc03g098240.3.1	2247	2068	7577	1953.32
Solyc12g009210.2.1	2096	1917	170	47.2774
Solyc12g095890.2.1	2915	2736	124.351	24.2304
Solyc01g098610.3.1	7747	7568	260.076	18.3209
Solyc05g013740.3.1	3002	2823	181	34.1818
Solyc10g005840.3.1	1624	1445	22	8.11674
Solyc06g053300.3.1	2075	1896	91.5849	25.7521
Solyc10g074405.1.1	630	451	0	0
Solyc10g081080.1.1	156	10.3458	0	0
Solyc06g074200.3.1	518	339	68	106.939
Solyc09g082085.1.1	1217	1038	0	0
Solyc04g071670.1.1	195	23.5677	0	0
Solyc07g032317.1.1	560	381	0	0
Solyc02g091480.1.1	255	76.0064	0	0
Solyc02g038703.1.1	798	619	0	0
Solyc03g096120.1.1	333	154	0	0
Solyc06g060620.3.1	2176	1997	1	0.266962
Solyc09g009120.3.1	4505	4326	323	39.8055
Solyc11g065460.1.1	594	415	0	0
Solyc06g067975.1.1	462	283	0	0
Solyc10g006590.2.1	1582	1403	10	3.79987
Solyc08g007830.1.1	690	511	0	0
Solyc02g072120.3.1	1147	968	5	2.75373
Solyc10g076700.2.1	1160	981	2	1.0869
Solyc05g010700.1.1	153	9.8295	0	0
Solyc04g076290.3.1	2531	2352	5	1.13334
Solyc01g067480.3.1	2762	2583	46	9.49424
Solyc06g066370.3.1	2026	1847	1184	341.752
Solyc01g080790.3.1	851	672	9.10704	7.22495
Solyc12g010755.1.1	660	481	0	0
Solyc01g049680.3.1	1520	1341	144	57.248
Solyc06g019140.2.1	2142	1963	0	0
Solyc09g055670.1.1	189	20.4424	0	0
Solyc06g062330.2.1	1422	1243	0	0
Solyc01g109570.3.1	2806	2627	191	38.7614
Solyc08g079280.3.1	2025	1846	1	0.288799
Solyc10g080460.2.1	1231	1052	0	0
Solyc02g066860.2.1	1956	1777	0	0
Solyc06g008230.3.1	3302	3123	60	10.2425
Solyc02g043980.1.1	78	4.20281	0	0
Solyc02g085674.1.1	324	145	0	0
Solyc04g081670.3.1	878	699	0	0
Solyc10g005400.3.1	2737	2558	1	0.208414
Solyc04g064947.1.1	856	677	0	0
Solyc02g087830.3.1	1331	1152	2	0.925559
Solyc03g033320.3.1	1342	1163	233	106.808
Solyc04g053020.2.1	997	818	0	0
Solyc01g009750.3.1	852	673	152	120.408
Solyc09g097965.1.1	573	394	4.05981	5.49334
Solyc02g080200.3.1	3310	3131	1.38236	0.235378
Solyc11g010620.2.1	3894	3715	0	0
Solyc03g097860.1.1	2349	2170	4	0.982714
Solyc12g017340.1.1	279	100	0	0
Solyc01g101220.2.1	270	91.0003	0	0
Solyc02g085375.1.1	580	401	0.586598	0.779871
Solyc05g021100.2.1	1691	1512	398.943	140.665
Solyc06g062375.1.1	477	298	0	0
Solyc09g074380.3.1	2803	2624	255	51.8087
Solyc03g123950.3.1	611	432	13	16.043
Solyc06g068400.3.1	1125	946	670.377	377.794
Solyc02g068420.3.1	1572	1393	597	228.481
Solyc07g009060.3.1	920	741	0	0
Solyc02g076900.3.1	698	519	6	6.16326
Solyc02g012020.2.1	545	366	1	1.45662
Solyc09g015730.1.1	393	214	0	0
Solyc02g084200.2.1	2748	2569	26	5.39555
Solyc09g064740.3.1	2080	1901	10	2.80443
Solyc04g025190.1.1	234	55.1953	0	0
Solyc05g014150.3.1	1266	1087	0	0
Solyc04g009710.2.1	1457	1278	0	0
Solyc07g005850.2.1	6712	6533	5.82091	0.475012
Solyc01g057300.2.1	1206	1027	0	0
Solyc08g074715.1.1	363	184	0	0
Solyc06g043010.1.1	705	526	0	0
Solyc06g066340.3.1	1552	1373	4	1.55316
Solyc07g063470.1.1	207	31.3862	0	0
Solyc01g057907.1.1	1049	870	0	0
Solyc04g051630.1.1	129	6.9214	0	0
Solyc03g116640.3.1	882	703	7	5.30847
Solyc01g110840.3.1	405	226	0	0
Solyc07g008040.3.1	4122	3943	380	51.3787
Solyc08g014395.1.1	1435	1256	0	0
Solyc04g077160.1.1	375	196	33	89.7604
Solyc07g062480.1.1	894	715	15.5172	11.57
Solyc11g042500.2.1	1666	1487	29	10.3971
Solyc12g049613.1.1	468	289	0	0
Solyc01g058000.3.1	604	425	0	0
Solyc08g069130.1.1	600	421	0	0
Solyc06g076740.2.1	3548	3369	0	0
Solyc09g005140.2.1	3536	3357	12	1.90571
Solyc09g018500.2.1	1329	1150	0	0
Solyc08g023380.1.1	198	25.324	0	0
Solyc12g007170.2.1	2470	2291	602	140.087
Solyc06g084045.1.1	757	578	4.56917	4.2144
Solyc07g042010.3.1	2004	1825	6	1.75273
Solyc05g046370.1.1	216	38.5618	0	0
Solyc11g005350.2.1	1550	1371	0	0
Solyc04g071480.1.1	1167	988	83	44.7866
Solyc04g076200.3.1	2177	1998	72	19.2116
Solyc01g056450.2.1	736	557	0	0
Solyc12g010980.2.1	1417	1238	0	0
Solyc07g054830.3.1	3146	2967	110.313	19.8215
Solyc11g071470.1.1	1332	1153	0.5	0.231189
Solyc01g103630.3.1	618	439	6.72097	8.16195
Solyc01g109730.1.1	918	739	0	0
Solyc03g031610.1.1	264	85.0011	0	0
Solyc01g090135.1.1	246	67.0317	0	0
Solyc05g040020.2.1	1894	1715	0	0
Solyc10g074438.1.1	348	169	0	0
Solyc06g009430.2.1	207	31.3862	0	0
Solyc07g017780.3.1	3528	3349	433	68.9286
Solyc02g076630.1.1	156	10.3458	0	0
Solyc12g044540.2.1	513	334	0	0
Solyc10g076430.1.1	165	12.1958	0	0
Solyc02g085090.1.1	900	721	0	0
Solyc10g007720.3.1	2703	2524	71	14.9967
Solyc11g062430.2.1	1603	1424	82	30.6994
Solyc05g018785.1.1	483	304	0	0
Solyc01g058245.1.1	228	49.4247	0	0
Solyc04g026027.1.1	1104	925	0	0
Solyc09g005740.2.1	717	538	30	29.728
Solyc08g029300.2.1	332	153	0	0
Solyc12g010680.2.1	729	550	20	19.3863
Solyc06g050120.3.1	1177	998	839.67	448.544
Solyc10g005410.3.1	207	31.3862	0	0
Solyc03g119890.3.1	3441	3262	14	2.28808
Solyc08g048400.2.1	399	220	0	0
Solyc12g035950.1.1	156	10.3458	0	0
Solyc02g086665.1.1	130	7.01018	0	0
Solyc02g069890.1.1	96	4.87155	0	0
Solyc08g068070.3.1	615	436	21	25.6779
Solyc05g021555.1.1	570	391	0	0
Solyc10g081410.2.1	1469	1290	26	10.7451
Solyc04g025080.1.1	306	127	0	0
Solyc04g082700.3.1	4427	4248	279	35.0144
Solyc06g007860.1.1	486	307	0	0
Solyc08g061010.3.1	2103	1924	0	0
Solyc04g017655.1.1	1785	1606	0	0
Solyc05g018595.1.1	579	400	0	0
Solyc11g018625.1.1	641	462	0	0
Solyc11g040100.1.1	195	23.5677	0	0
Solyc01g087490.3.1	5118	4939	631.679	68.1843
Solyc01g097790.3.1	4032	3853	59	8.16356
Solyc02g086217.1.1	375	196	0	0
Solyc01g109720.3.1	1897	1718	3	0.930947
Solyc09g011695.1.1	810	631	0	0
Solyc06g050560.3.1	2499	2320	0	0
Solyc07g039505.1.1	342	163	0	0
Solyc06g009670.3.1	3679	3500	2.28271	0.347704
Solyc08g062680.1.1	474	295	20	36.1439
Solyc08g061015.1.1	1312	1133	0	0
Solyc02g067760.3.1	799	620	0	0
Solyc11g010170.2.1	4897	4718	29	3.27693
Solyc10g038060.2.1	666	487	32.157	35.2024
Solyc04g080660.3.1	1062	883	0	0
Solyc12g040870.2.1	1799	1620	0	0
Solyc04g007020.3.1	1547	1368	29	11.3016
Solyc11g006840.1.1	381	202	0	0
Solyc12g056935.1.1	540	361	0	0
Solyc01g100200.3.1	2001	1822	88.6642	25.9434
Solyc06g068855.1.1	501	322	1	1.65566
Solyc05g011825.1.1	704	525	0	0
Solyc06g011370.3.1	3427	3248	243	39.8857
Solyc05g050870.3.1	1548	1369	0	0
Solyc07g008900.3.1	3128	2949	357	64.5387
Solyc09g061630.2.1	1415	1236	0	0
Solyc12g005730.2.1	1755	1576	3	1.01483
Solyc03g114070.3.1	1214	1035	5.59077	2.87977
Solyc01g098160.3.1	3957	3778	335	47.2726
Solyc09g005430.2.1	807	628	0	0
Solyc11g010280.1.1	192	21.9418	0	0
Solyc11g068820.2.1	1012	833	210	134.401
Solyc03g045140.3.1	3690	3511	19.2425	2.92184
Solyc12g014170.2.1	3110	2931	190	34.5593
Solyc04g010260.3.1	4222	4043	826	108.919
Solyc01g107930.3.1	2600	2421	109.899	24.2006
Solyc02g086408.1.1	708	529	0	0
Solyc07g065470.3.1	3572	3393	249.657	39.2272
Solyc01g080010.2.1	1537	1358	918	360.387
Solyc08g078730.3.1	825	646	0	0
Solyc03g095890.2.1	342	163	0	0
Solyc03g059490.1.1	3378	3199	144	23.998
Solyc01g109580.3.1	2017	1838	12	3.48067
Solyc11g022450.1.1	156	10.3458	0	0
Solyc12g055830.2.1	1461	1282	172	71.5265
Solyc01g108170.3.1	892	713	1	0.747717
Solyc01g067750.3.1	2267	2088	71	18.1282
Solyc12g008420.2.1	3410	3231	96	15.8402
Solyc12g005850.2.1	2082	1903	39	10.9258
Solyc03g115450.1.1	1338	1159	0	0
Solyc07g047830.3.1	2909	2730	28	5.46792
Solyc12g089190.1.1	267	88.0006	0	0
Solyc06g082380.3.1	4117	3938	17.3278	2.34582
Solyc08g061990.1.1	1158	979	0	0
Solyc11g044595.1.1	381	202	0	0
Solyc05g014100.2.1	1065	886	7.76327	4.6713
Solyc02g014790.1.1	441	262	0	0
Solyc03g120270.3.1	3959	3780	741.287	104.549
Solyc03g120490.3.1	1636	1457	215.775	78.953
Solyc03g121070.3.1	4357	4178	59.8319	7.63468
Solyc11g066007.1.1	2133	1954	0	0
Solyc03g080120.1.1	171	13.7365	0	0
Solyc03g117760.3.1	1627	1448	19	6.99539
Solyc12g077380.1.1	150	9.35544	0	0
Solyc03g119130.3.1	1971	1792	175	52.0627
Solyc06g060960.2.1	3842	3663	134.374	19.5572
Solyc01g079660.2.1	937	758	0	0
Solyc03g005110.3.1	982	803	240.642	159.765
Solyc06g036467.1.1	313	134	0	0
Solyc06g073400.3.1	2655	2476	20.4654	4.40654
Solyc12g094640.2.1	3355	3176	84.4829	14.1813
Solyc07g018245.1.1	397	218	0	0
Solyc11g028170.2.1	813	634	0	0
Solyc04g082570.3.1	4171	3992	112.656	15.0449
Solyc05g045675.1.1	30	3.11844	0	0
Solyc09g065400.2.1	2190	2011	43	11.3994
Solyc09g064800.2.1	2769	2590	33	6.79268
Solyc09g091460.3.1	8219	8040	344.225	22.8251
Solyc08g061490.3.1	1730	1551	0	0
Solyc05g045730.1.1	195	23.5677	0	0
Solyc01g111610.3.1	1514	1335	2	0.798685
Solyc07g042035.1.1	1350	1171	0	0
Solyc04g039910.2.1	558	379	0	0
Solyc09g005630.3.1	1786	1607	0	0
Solyc01g006240.3.1	702	523	0	0
Solyc05g047490.2.1	1130	951	0	0
Solyc10g078240.2.1	2080	1901	28	7.8524
Solyc06g048460.2.1	6917	6738	48	3.79784
Solyc01g073690.2.1	1083	904	184	108.512
Solyc02g079960.3.1	1245	1066	107	53.5123
Solyc01g010580.3.1	908	729	463.477	338.944
Solyc04g054720.3.1	1533	1354	0	0
Solyc02g014620.1.1	270	91.0003	0	0
Solyc03g120900.2.1	998	819	65	42.3113
Solyc04g077353.1.1	411	232	0	0
Solyc06g068450.2.1	1353	1174	127	57.6716
Solyc09g091450.3.1	735	556	106	101.638
Solyc06g083470.3.1	1361	1182	0	0
Solyc08g006960.3.1	2002	1823	105.521	30.8589
Solyc07g041650.2.1	963	784	0	0
Solyc02g065440.2.1	1684	1505	0	0
Solyc02g084360.3.1	1292	1113	887	424.869
Solyc08g014617.1.1	579	400	0	0
Solyc01g106840.2.1	282	103	0	0
Solyc09g007440.3.1	1989	1810	113	33.2833
Solyc02g092390.3.1	793	614	25	21.7069
Solyc02g081480.3.1	667	488	0	0
Solyc07g007840.2.1	5538	5359	48	4.77512
Solyc10g007710.3.1	1510	1331	0	0
Solyc12g017450.2.1	2703	2524	42	8.87129
Solyc04g081340.3.1	2221	2042	98	25.5857
Solyc02g069855.1.1	402	223	0	0
Solyc05g054040.3.1	2010	1831	8	2.32932
Solyc05g008015.1.1	462	283	633.202	1192.84
Solyc02g062875.1.1	696	517	0	0
Solyc08g083320.3.1	1839	1660	7	2.24811
Solyc11g028201.1.1	369	190	0	0
Solyc07g056615.1.1	274	95.0001	0	0
Solyc10g051255.1.1	969	790	0	0
Solyc12g040320.2.1	1086	907	5	2.93893
Solyc01g011300.1.1	357	178	0	0
Solyc06g065140.2.1	822	643	8	6.63293
Solyc01g109860.3.1	4113	3934	0	0
Solyc02g086900.3.1	1816	1637	12.2912	4.00289
Solyc09g010590.1.1	543	364	0	0
Solyc12g021210.1.1	669	490	0	0
Solyc01g005060.3.1	1840	1661	0	0
Solyc01g097950.3.1	3549	3370	35	5.53688
Solyc01g106430.3.1	1571	1392	363.655	139.276
Solyc11g042920.2.1	453	274	0	0
Solyc07g042930.3.1	3450	3271	63	10.268
Solyc11g021140.1.1	357	178	1	2.99507
Solyc07g008955.1.1	2817	2638	518.101	104.705
Solyc12g013650.2.1	1071	892	0	0
Solyc09g011023.1.1	270	91.0003	0	0
Solyc03g032140.3.1	1207	1028	150	77.7902
Solyc04g072605.1.1	1173	994	8	4.29072
Solyc01g020371.1.1	558	379	0	0
Solyc10g012360.1.1	669	490	0	0
Solyc03g044850.1.1	201	27.2129	0	0
Solyc03g116790.3.1	3547	3368	223	35.2988
Solyc05g052030.1.1	606	427	22	27.4677
Solyc09g082120.3.1	555	376	86	121.938
Solyc06g076640.3.1	2658	2479	42.077	9.04889
Solyc03g025920.3.1	1643	1464	52	18.936
Solyc03g044120.1.1	1431	1252	15	6.38725
Solyc06g074540.3.1	1240	1061	1	0.502471
Solyc05g026040.1.1	303	124	0	0
Solyc08g081570.3.1	1011	832	76	48.6987
Solyc11g008820.2.1	2226	2047	49.6021	12.9184
Solyc01g014910.2.1	1746	1567	0	0
Solyc01g066690.3.1	2005	1826	293	85.5448
Solyc01g060355.1.1	294	115	0	0
Solyc02g088360.1.1	405	226	0	0
Solyc04g007310.2.1	1376	1197	0	0
Solyc02g061680.2.1	1353	1174	0	0
Solyc07g066520.3.1	1886	1707	23	7.18325
Solyc09g011350.2.1	657	478	0	0
Solyc09g089780.3.1	2092	1913	0	0
Solyc04g074685.1.1	629	450	24	28.4332
Solyc02g079430.3.1	1451	1272	8	3.35297
Solyc10g080080.2.1	2037	1858	69.7912	20.0254
Solyc08g006145.1.1	1369	1190	0	0
Solyc08g078550.1.1	1071	892	1	0.597671
Solyc09g005650.1.1	1842	1663	6.90565	2.2138
Solyc11g062020.2.1	1527	1348	53	20.961
Solyc12g009610.2.1	2124	1945	356	97.5792
Solyc04g079180.3.1	1159	980	321.648	174.977
Solyc12g040375.1.1	2031	1852	0	0
Solyc10g055170.1.1	354	175	0	0
Solyc07g065600.3.1	6851	6672	6	0.479426
Solyc12g056790.2.1	3733	3554	154	23.101
Solyc01g096890.3.1	1865	1686	56	17.7075
Solyc02g091310.2.1	2143	1964	1	0.271447
Solyc11g044830.1.1	339	160	0	0
Solyc01g013790.1.1	270	91.0003	0	0
Solyc10g009500.3.1	327	148	0	0
Solyc12g044730.2.1	494	315	0	0
Solyc06g035760.3.1	2324	2145	1	0.248542
Solyc08g074410.3.1	2097	1918	742	206.244
Solyc06g066750.3.1	605	426	0	0
Solyc02g094420.3.1	1037	858	43	26.7182
Solyc02g071120.3.1	3991	3812	161	22.5164
Solyc10g018520.1.1	2586	2407	481	106.536
Solyc10g076300.2.1	1009	830	52	33.4004
Solyc07g062920.3.1	2839	2660	80	16.0337
Solyc08g080140.3.1	1212	1033	243	125.41
Solyc08g075800.2.1	3348	3169	68	11.4397
Solyc04g014210.3.1	5658	5479	355	34.5425
Solyc08g013756.1.1	408	229	0	0
Solyc05g050875.1.1	1101	922	0	0
Solyc07g008280.3.1	1129	950	11	6.17299
Solyc02g093120.3.1	3072	2893	35	6.4498
Solyc06g051905.1.1	267	88.0006	2	12.1163
Solyc07g064080.3.1	9862	9683	88.3915	4.86662
Solyc10g019037.1.1	498	319	5.12513	8.56526
Solyc12g042640.1.1	1092	913	0	0
Solyc01g104240.3.1	2402	2223	43.0496	10.3242
Solyc05g018030.1.1	381	202	0	0
Solyc10g085380.2.1	1123	944	0	0
Solyc01g100130.3.1	5958	5779	489.739	45.1793
Solyc08g063010.3.1	2456	2277	40	9.36534
Solyc09g011730.3.1	4223	4044	34	4.48223
Solyc09g090550.3.1	3798	3619	20.1253	2.9647
Solyc10g074447.1.1	424	245	4	8.70403
Solyc11g044400.1.1	264	85.0011	9	56.4475
Solyc11g061814.1.1	1365	1186	0	0
Solyc07g053220.2.1	3461	3282	244	39.6349
Solyc04g077050.3.1	1814	1635	14.2023	4.63092
Solyc01g099590.3.1	724	545	274	268.028
Solyc03g034390.1.1	288	109	0	0
Solyc01g105605.1.1	342	163	0	0
Solyc02g032987.1.1	1338	1159	0	0
Solyc06g064960.3.1	1134	955	0	0
Solyc12g008730.2.1	874	695	174	133.472
Solyc05g041623.1.1	474	295	0	0
Solyc08g074755.1.1	330	151	10	35.3061
Solyc05g012810.2.1	462	283	0.841633	1.58549
Solyc02g065590.3.1	2539	2360	92	20.7827
Solyc05g051680.3.1	4283	4104	147	19.0957
Solyc10g018450.1.1	240	61.0822	0	0
Solyc04g049875.1.1	195	23.5677	0	0
Solyc01g105460.3.1	2121	1942	13	3.56879
Solyc03g117425.1.1	234	55.1953	3	28.9765
Solyc04g015790.1.1	384	205	0	0
Solyc04g079150.1.1	1710	1531	14	4.87506
Solyc02g022920.1.1	1242	1063	6	3.00916
Solyc03g078250.1.1	186	19.0638	0	0
Solyc04g009650.3.1	414	235	20	45.3721
Solyc01g110400.2.1	634	455	53	62.0999
Solyc04g008830.1.1	1782	1603	0	0
Solyc06g005020.2.1	800	621	83	71.2546
Solyc11g066160.1.1	312	133	12	48.1012
Solyc09g005890.3.1	4230	4051	2	0.263205
Solyc09g009890.3.1	1562	1383	266	102.538
Solyc08g083215.1.1	282	103	0	0
Solyc02g067980.3.1	1575	1396	134.115	51.2175
Solyc05g015740.2.1	1007	828	0	0
Solyc01g067620.3.1	2196	2017	83	21.9381
Solyc06g059770.2.1	84	4.40283	0	0
Solyc01g088430.3.1	3822	3643	3	0.439025
Solyc12g017550.1.1	405	226	0	0
Solyc11g072860.2.1	1539	1360	4.42019	1.73272
Solyc03g112210.1.1	279	100	0	0
Solyc09g065050.1.1	786	607	0	0
Solyc02g084950.3.1	1412	1233	115	49.7235
Solyc08g028885.1.1	588	409	0	0
Solyc06g011450.2.1	1926	1747	87	26.5493
Solyc06g076820.1.1	1143	964	372	205.728
Solyc08g080120.3.1	1688	1509	89	31.4433
Solyc03g115810.3.1	3320	3141	81.6326	13.8555
Solyc04g071207.1.1	750	571	0	0
Solyc12g014290.2.1	1320	1141	175	81.7672
Solyc09g089980.2.1	105	5.29865	0	0
Solyc10g081955.1.1	636	457	124	144.655
Solyc03g119755.1.1	2903	2724	48	9.39422
Solyc09g018363.1.1	312	133	0	0
Solyc02g090200.3.1	2041	1862	33	9.44846
Solyc07g066370.3.1	978	799	6	4.00342
Solyc07g066220.3.1	3219	3040	593.702	104.117
Solyc12g010070.1.1	69	3.93736	0	0
Solyc10g050350.1.1	450	271	0	0
Solyc03g112280.3.1	3135	2956	46	8.29622
Solyc07g026865.1.1	1136	957	59	32.8675
Solyc03g112595.1.1	732	553	0	0
Solyc12g040814.1.1	908	729	0	0
Solyc04g026000.2.1	1957	1778	0	0
Solyc04g077610.3.1	1299	1120	13	6.18802
Solyc01g102790.3.1	2277	2098	0	0
Solyc03g007900.3.1	1563	1384	62	23.8826
Solyc09g009200.2.1	1207	1028	0	0
Solyc05g012080.3.1	2593	2414	31	6.84622
Solyc04g007115.1.1	261	82.002	0	0
Solyc09g074220.2.1	666	487	33	36.1253
Solyc09g061893.1.1	393	214	0	0
Solyc01g006890.3.1	2923	2744	20	3.88573
Solyc08g006040.3.1	1296	1117	534	254.868
Solyc06g016760.2.1	1070	891	36	21.5403
Solyc09g037150.1.1	501	322	0	0
Solyc02g094260.1.1	1215	1036	37	19.0401
Solyc02g012000.1.1	321	142	0	0
Solyc02g023970.3.1	1778	1599	632	210.715
Solyc06g008440.1.1	195	23.5677	0	0
Solyc07g026770.3.1	853	674	428	338.54
Solyc02g032820.3.1	4166	3987	1	0.133715
Solyc03g123440.3.1	4797	4618	21	2.42433
Solyc03g113200.1.1	408	229	0	0
Solyc12g049050.1.1	693	514	0	0
Solyc11g066010.2.1	991	812	0	0
Solyc09g075450.3.1	2157	1978	217.944	58.7417
Solyc05g015847.1.1	1461	1282	0	0
Solyc09g042780.3.1	5388	5209	0	0
Solyc11g044340.2.1	4938	4759	212	23.7491
Solyc06g071725.1.1	2103	1924	0	0
Solyc01g088730.3.1	3022	2843	167.526	31.4146
Solyc02g011940.2.1	1004	825	0	0
Solyc06g005813.1.1	628	449	1	1.18735
Solyc04g071640.1.1	390	211	0	0
Solyc09g074340.3.1	2137	1958	23	6.26242
Solyc03g007440.3.1	1233	1054	73.3386	37.0953
Solyc12g017740.1.1	630	451	0	0
Solyc12g006330.1.1	1281	1102	0	0
Solyc01g106020.3.1	2112	1933	82	22.6156
Solyc06g069700.3.1	2465	2286	0	0
Solyc01g065820.1.1	237	58.1281	10.6023	97.2388
Solyc08g007520.3.1	2257	2078	61.8922	15.8788
Solyc08g022040.1.1	201	27.2129	0	0
Solyc11g069340.2.1	3194	3015	428	75.6804
Solyc05g024040.1.1	246	67.0317	0	0
Solyc12g006995.1.1	234	55.1953	0	0
Solyc07g043660.3.1	1990	1811	0	0
Solyc08g016446.1.1	459	280	1	1.90401
Solyc10g008960.1.1	1047	868	3	1.84259
Solyc09g056010.1.1	111	5.62895	0	0
Solyc09g090030.2.1	1186	1007	40	21.1766
Solyc12g038660.1.1	282	103	0	0
Solyc06g034080.3.1	854	675	0	0
Solyc01g058735.1.1	479	300	11	19.5478
Solyc12g013920.2.1	699	520	40	41.0094
Solyc01g107290.3.1	1498	1319	44.3144	17.9113
Solyc01g079345.1.1	204	29.2345	0	0
Solyc05g006700.3.1	1198	1019	0	0
Solyc05g018325.1.1	207	31.3862	0	0
Solyc04g011870.1.1	309	130	0	0
Solyc01g111970.3.1	1951	1772	75	22.5644
Solyc03g098420.3.1	2615	2436	8	1.75081
Solyc01g080760.3.1	4718	4539	114.912	13.4968
Solyc03g007090.1.1	1437	1258	0	0
Solyc01g096130.3.1	817	638	217	181.328
Solyc08g065635.1.1	387	208	0	0
Solyc02g088920.3.1	2098	1919	3	0.833437
Solyc01g059830.3.1	1294	1115	213	101.843
Solyc03g110905.1.1	183	17.7996	0	0
Solyc01g009307.1.1	2463	2284	0	0
Solyc03g046450.3.1	6690	6511	95.4689	7.81701
Solyc07g064800.3.1	2771	2592	211	43.3984
Solyc11g006770.2.1	2155	1976	90	24.2819
Solyc10g008990.3.1	1833	1654	46	14.8269
Solyc01g100450.1.1	1818	1639	9	2.92746
Solyc02g081580.3.1	1021	842	206	130.431
Solyc04g049420.1.1	264	85.0011	0	0
Solyc08g077600.1.1	1182	1003	0	0
Solyc03g083213.1.1	486	307	2.61529	4.54159
Solyc08g066480.2.1	591	412	7.17462	9.28385
Solyc02g091625.1.1	615	436	1	1.22276
Solyc02g062030.1.1	1512	1333	63	25.1963
Solyc03g093715.1.1	348	169	0	0
Solyc01g103850.3.1	1394	1215	58	25.4495
Solyc06g009390.3.1	2083	1904	55	15.4001
Solyc07g051965.1.1	793	614	0	0
Solyc08g015620.3.1	1360	1181	20	9.02832
Solyc11g020351.1.1	276	97.0001	0	0
Solyc09g082650.3.1	1253	1074	1108	549.999
Solyc10g018290.2.1	255	76.0064	0	0
Solyc09g061350.1.1	330	151	0	0
Solyc10g005640.3.1	3890	3711	85.05	12.2183
Solyc12g096320.2.1	1238	1059	31.3433	15.7788
Solyc06g069500.3.1	6101	5922	253	22.7761
Solyc07g021180.2.1	711	532	21	21.0443
Solyc10g084550.2.1	414	235	1.3454	3.05219
Solyc10g017715.1.1	1080	901	0	0
Solyc07g041368.1.1	405	226	0	0
Solyc04g017833.1.1	195	23.5677	0	0
Solyc11g039680.1.1	192	21.9418	0	0
Solyc02g092650.3.1	975	796	25	16.7438
Solyc11g061770.2.1	2172	1993	50.1567	13.4168
Solyc02g079010.3.1	1573	1394	33	12.6205
Solyc11g072390.2.1	1968	1789	602.472	179.537
Solyc01g090510.2.1	2138	1959	1	0.27214
Solyc08g014050.2.1	1467	1288	0	0
Solyc10g074370.1.1	588	409	0	0
Solyc12g089143.1.1	864	685	0	0
Solyc02g030550.1.1	300	121	0	0
Solyc03g046205.1.1	561	382	0	0
Solyc07g043415.1.1	295	116	0	0
Solyc08g014080.3.1	1296	1117	113	53.9327
Solyc05g008805.1.1	1254	1075	17	8.43077
Solyc06g009055.1.1	616	437	58.2635	71.0791
Solyc12g019040.2.1	400	221	0	0
Solyc07g041200.3.1	1847	1668	100	31.9618
Solyc02g032100.3.1	1165	986	6	3.24415
Solyc06g010005.1.1	1433	1254	0	0
Solyc09g005920.3.1	2628	2449	38.9149	8.47137
Solyc08g066960.3.1	2676	2497	5	1.06753
Solyc10g078150.2.1	1269	1090	186	90.9731
Solyc04g078145.1.1	594	415	4	5.13853
Solyc11g012280.2.1	1164	985	188	101.753
Solyc01g015240.1.1	324	145	0	0
Solyc10g037940.2.1	1467	1288	0	0
Solyc02g092787.1.1	381	202	0	0
Solyc05g055890.3.1	778	599	12	10.6802
Solyc02g069950.3.1	1741	1562	265	90.4465
Solyc09g037025.1.1	630	451	0	0
Solyc06g065930.3.1	2474	2295	0	0
Solyc07g004997.1.1	822	643	3.80458	3.15444
Solyc02g030387.1.1	297	118	0	0
Solyc03g007595.1.1	1156	977	0	0
Solyc11g045560.1.1	381	202	0	0
Solyc10g039295.1.1	459	280	0	0
